DO,pH,Conductivity,Turbidity,Ammonia-N,Hardness,Sulphate,TDS,Date,WQI
6.2,7.54,290.0,12.0,0.4,105.0,9.0,182.0,2024-09-01,78.96790476190476
6.2,7.47,292.0,13.0,0.4,100.0,12.0,181.0,2024-09-01,80.45990476190477
6.1,9.97,741.0,18.0,0.4,220.0,31.0,466.0,2024-09-01,125.70180952380954
6.0,7.8,487.0,14.0,0.4,120.0,32.0,312.0,2024-09-01,96.4664761904762
6.2,7.63,420.0,12.0,0.4,130.0,21.0,264.0,2024-09-01,88.812
6.0,7.62,488.0,8.0,0.4,145.0,34.0,302.0,2024-09-01,87.07028571428572
6.2,7.57,455.0,6.0,0.4,150.0,26.0,282.0,2024-09-01,82.06504761904763
6.1,7.64,457.0,7.0,0.4,110.0,31.0,288.0,2024-09-01,82.76304761904763
6.2,7.6,297.0,8.0,0.4,95.0,12.0,184.0,2024-09-01,72.80819047619048
6.2,7.79,97.0,16.0,0.4,35.0,6.0,58.0,2024-09-01,70.89209523809525
6.2,7.46,97.0,8.0,0.4,45.0,10.0,59.0,2024-09-01,58.15485714285714
6.2,7.59,505.0,28.0,0.4,150.0,32.0,293.0,2024-09-01,119.79114285714286
6.1,7.63,515.0,26.0,0.4,110.0,42.0,299.0,2024-09-01,116.15866666666665
6.2,7.75,298.0,8.0,0.4,70.0,23.0,190.0,2024-09-01,73.08190476190475
6.0,7.7,249.0,34.0,0.4,85.0,13.0,152.0,2024-09-01,110.57933333333334
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2024-09-01,132.91828571428573
6.0,7.56,459.0,11.0,0.4,130.0,28.0,284.0,2024-09-01,89.14533333333333
5.6,7.93,443.0,16.0,0.4,145.0,32.0,260.0,2024-09-01,95.60809523809523
6.0,7.6,389.0,8.0,0.4,120.0,28.0,242.0,2024-09-01,79.72552380952382
7.5,7.11,486.0,2.8,0.4,152.0,44.0,320.0,2024-09-01,83.72952380952381
6.9,7.1,600.0,3.0,0.4,268.0,56.0,410.0,2024-09-01,94.92047619047621
6.8,7.26,620.0,3.2,0.4,216.0,50.0,400.0,2024-09-01,93.36190476190475
6.0,7.2,910.0,3.7,0.4,372.0,60.0,550.0,2024-09-01,114.36761904761906
6.3,7.28,760.0,4.0,0.4,248.0,44.0,460.0,2024-09-01,101.57000000000002
5.5,7.17,1466.0,4.2,0.4,556.0,72.0,890.0,2024-09-01,155.2904761904762
6.2,7.1,1050.0,2.8,0.4,336.0,50.0,650.0,2024-09-01,121.10380952380955
6.2,7.68,161.0,16.0,0.4,45.0,12.0,102.0,2024-09-01,75.59790476190477
6.2,7.6,268.0,12.0,0.4,95.0,16.0,160.0,2024-09-01,77.28952380952381
6.0,7.28,349.0,14.0,0.4,90.0,30.0,220.0,2024-09-01,85.53333333333335
6.2,7.75,480.0,15.0,0.4,110.0,44.0,302.0,2024-09-01,98.10790476190476
6.2,7.81,419.0,17.0,0.4,90.0,30.0,260.0,2024-09-01,95.98619047619049
6.1,7.86,903.0,6.0,0.4,220.0,54.0,550.0,2024-09-01,113.76809523809524
6.6,7.17,896.0,3.0,0.4,276.0,49.0,540.0,2024-09-01,110.20380952380953
6.5,7.14,999.0,3.4,0.4,324.0,47.0,600.0,2024-09-01,118.32666666666667
6.2,7.09,1120.0,3.7,0.4,444.0,50.0,680.0,2024-09-01,129.9014285714286
6.0,7.23,974.0,3.5,0.4,340.0,46.0,590.0,2024-09-01,116.38142857142857
6.1,7.87,287.0,12.0,0.4,75.0,22.0,178.0,2024-09-01,78.56114285714287
6.0,7.7,242.0,10.0,0.4,60.0,19.0,148.0,2024-09-01,71.22066666666667
6.4,7.16,942.0,3.0,0.4,300.0,42.0,570.0,2024-09-01,113.04476190476191
6.2,7.18,974.0,3.6,0.4,332.0,60.0,590.0,2024-09-01,117.46285714285713
6.9,7.1,1133.0,3.4,0.4,272.0,50.0,680.0,2024-09-01,126.12047619047621
1.6,6.88,800.0,17.0,0.4,160.0,65.0,504.0,2024-09-01,109.9867619047619
0.3,7.16,1076.0,28.0,0.4,195.0,106.0,688.0,2024-09-01,145.59209523809523
0.3,7.07,1088.0,26.0,0.4,210.0,84.0,696.0,2024-09-01,142.4346666666667
0.3,7.02,1117.0,18.0,0.4,240.0,73.0,704.0,2024-09-01,131.3567619047619
0.3,7.15,1113.0,17.0,0.4,235.0,112.0,702.0,2024-09-01,131.5150476190476
3.6,7.22,1070.0,24.0,0.4,220.0,96.0,664.0,2024-09-01,147.61771428571427
3.6,7.12,1077.0,16.0,0.4,225.0,92.0,678.0,2024-09-01,135.53257142857143
6.0,6.57,1379.0,4.0,0.4,504.0,70.0,830.0,2024-09-01,147.83095238095237
6.0,6.97,1280.0,5.2,0.4,396.0,79.0,770.0,2024-09-01,141.04952380952383
6.4,7.09,1309.0,6.5,0.4,340.0,60.0,790.0,2024-09-01,143.56142857142856
7.0,7.26,1230.0,2.8,0.4,448.0,50.0,740.0,2024-09-01,137.6752380952381
6.3,7.15,1180.0,3.7,0.4,340.0,74.0,710.0,2024-09-01,131.45238095238096
6.1,7.98,486.0,8.0,0.4,120.0,34.0,296.0,2024-09-01,86.73133333333335
0.3,6.86,2672.0,28.0,0.4,605.0,174.0,1710.0,2024-09-01,264.4433333333334
6.3,8.15,575.0,10.0,0.4,140.0,44.0,368.0,2024-09-01,98.3544761904762
6.0,7.4,777.0,11.0,0.4,180.0,62.0,490.0,2024-09-01,112.74857142857144
2.6,7.17,819.0,14.0,0.4,160.0,68.0,516.0,2024-09-01,109.83514285714287
3.2,7.32,1709.0,18.0,0.4,330.0,156.0,1077.0,2024-09-01,184.83219047619048
2.4,7.13,791.0,17.0,0.4,210.0,32.0,458.0,2024-09-01,110.15495238095237
6.2,7.48,1530.0,7.0,0.4,448.0,50.0,920.0,2024-09-01,161.1142857142857
4.6,6.63,4420.0,32.0,0.4,1840.0,194.0,2660.0,2024-09-01,428.6985714285715
6.5,6.67,1521.0,6.9,0.4,520.0,67.0,920.0,2024-09-01,163.4814285714286
6.9,7.03,780.0,2.3,0.4,265.0,30.0,480.0,2024-09-01,101.6504761904762
6.2,8.16,247.0,11.0,0.4,90.0,12.0,150.0,2024-09-01,75.02285714285716
6.3,7.65,276.0,12.0,0.4,85.0,19.0,176.0,2024-09-01,78.50276190476191
6.2,7.68,408.0,8.0,0.4,110.0,32.0,258.0,2024-09-01,81.68590476190477
6.0,7.31,595.0,16.0,0.4,130.0,48.0,374.0,2024-09-01,106.60580952380954
6.2,7.64,498.0,11.0,0.4,95.0,44.0,314.0,2024-09-01,92.21104761904762
3.2,7.59,685.0,16.0,0.4,180.0,48.0,418.0,2024-09-01,105.89114285714287
2.2,7.63,1351.0,14.0,0.4,260.0,114.0,838.0,2024-09-01,148.24733333333333
6.2,7.56,429.0,18.0,0.4,105.0,28.0,270.0,2024-09-01,98.40666666666668
3.2,7.56,708.0,21.0,0.4,150.0,54.0,432.0,2024-09-01,114.58266666666668
4.6,8.2,610.0,18.0,0.4,130.0,48.0,384.0,2024-09-01,108.2177142857143
6.3,7.48,119.0,6.0,0.4,30.0,11.0,74.0,2024-09-01,56.27295238095239
6.3,8.34,387.0,6.0,0.4,90.0,36.0,244.0,2024-09-01,77.96771428571428
2.3,7.13,754.0,12.0,0.4,170.0,64.0,468.0,2024-09-01,101.38495238095237
6.0,7.59,685.0,17.0,0.4,170.0,46.0,431.0,2024-09-01,115.61514285714287
4.6,6.66,3985.0,7.9,0.4,1388.0,188.0,2705.0,2024-09-01,362.4790476190476
6.4,6.73,2012.0,7.2,0.4,548.0,87.0,1210.0,2024-09-01,195.99238095238098
6.2,6.51,1278.0,8.0,0.4,304.0,42.0,770.0,2024-09-01,140.38999999999996
6.8,6.34,1280.0,9.0,0.4,388.0,58.0,792.0,2024-09-01,148.1455238095238
6.0,6.61,1108.0,7.6,0.4,340.0,52.0,670.0,2024-09-01,130.57380952380956
6.5,7.12,1218.0,6.8,0.4,432.0,40.0,740.0,2024-09-01,141.00523809523807
6.2,7.3,1188.0,5.6,0.4,372.0,50.0,720.0,2024-09-01,135.05809523809523
6.6,7.07,1808.0,7.0,0.4,540.0,62.0,1070.0,2024-09-01,181.73666666666668
6.0,6.54,1560.0,5.2,0.4,424.0,100.0,1030.0,2024-09-01,164.1704761904762
6.7,6.38,474.0,2.3,0.4,188.0,26.0,300.0,2024-09-01,78.4557142857143
6.0,6.7,1710.0,4.0,0.4,364.0,50.0,1100.0,2024-09-01,166.36190476190478
6.5,7.16,770.0,3.6,0.4,276.0,36.0,490.0,2024-09-01,103.6147619047619
4.6,7.29,1486.0,18.0,0.4,300.0,122.0,922.0,2024-09-01,171.17838095238096
2.0,7.33,1267.0,12.0,0.4,245.0,96.0,786.0,2024-09-01,137.3132380952381
0.3,7.02,1059.0,15.0,0.4,190.0,88.0,667.0,2024-09-01,121.93076190476191
4.8,6.98,790.0,14.0,0.4,160.0,62.0,498.0,2024-09-01,113.6392380952381
5.8,7.2,528.0,14.0,0.4,115.0,46.0,327.0,2024-09-01,97.57695238095239
5.6,6.86,781.0,16.0,0.4,180.0,66.0,476.0,2024-09-01,118.428
6.4,7.9,1210.0,6.0,0.4,444.0,68.0,730.0,2024-09-01,141.72095238095238
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2024-09-01,132.91828571428573
5.8,7.07,2506.0,10.4,0.4,896.0,90.0,1553.0,2024-09-01,244.62733333333335
6.4,6.95,1423.0,6.5,0.4,492.0,70.0,860.0,2024-09-01,156.06809523809522
6.9,7.12,510.0,4.0,0.4,164.0,60.0,340.0,2024-09-01,86.92523809523811
6.0,6.92,2466.0,6.5,0.4,616.0,72.0,1490.0,2024-09-01,224.12761904761908
2.6,7.28,823.0,16.0,0.4,165.0,70.0,510.0,2024-09-01,113.32
0.3,7.19,1053.0,22.0,0.4,230.0,74.0,652.0,2024-09-01,133.1112380952381
0.3,7.34,870.0,17.0,0.4,210.0,53.0,505.0,2024-09-01,110.47428571428573
1.8,6.96,1170.0,19.0,0.4,245.0,94.0,702.0,2024-09-01,139.99980952380952
0.3,7.04,702.0,20.0,0.4,180.0,46.0,452.0,2024-09-01,105.30885714285716
4.0,7.07,849.0,32.0,0.4,240.0,52.0,520.0,2024-09-01,145.50333333333336
0.3,7.03,576.0,27.0,0.4,130.0,43.0,362.0,2024-09-01,106.15647619047618
4.0,7.0,780.0,13.0,0.4,180.0,58.0,453.0,2024-09-01,107.77733333333335
5.0,6.95,774.0,12.0,0.4,180.0,56.0,452.0,2024-09-01,108.58409523809527
4.7,7.11,858.0,19.0,0.4,190.0,73.0,506.0,2024-09-01,125.76085714285716
0.3,7.09,852.0,36.0,0.4,180.0,68.0,494.0,2024-09-01,139.1034285714286
3.0,7.2,923.0,18.0,0.4,220.0,64.0,581.0,2024-09-01,125.80228571428573
1.1,6.99,1525.0,16.0,0.4,340.0,128.0,946.0,2024-09-01,161.67561904761905
3.2,7.51,1158.0,15.0,0.4,240.0,78.0,742.0,2024-09-01,138.98409523809525
0.3,7.15,910.0,28.0,0.4,190.0,66.0,564.0,2024-09-01,131.92438095238094
0.3,6.71,767.0,30.0,0.4,180.0,58.0,453.0,2024-09-01,123.6049523809524
3.2,7.01,751.0,21.0,0.4,210.0,39.0,490.0,2024-09-01,119.1857142857143
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2024-09-01,132.91828571428573
3.2,7.5,740.0,16.0,0.4,180.0,56.0,466.0,2024-09-01,110.28704761904764
3.0,7.31,771.0,12.0,0.4,150.0,68.0,486.0,2024-09-01,104.61514285714286
3.7,7.1,485.0,12.0,0.4,110.0,67.0,306.0,2024-09-01,86.71180952380952
1.0,7.12,732.0,18.0,0.4,170.0,52.0,468.0,2024-09-01,105.95257142857145
5.0,7.06,736.0,30.0,0.4,180.0,52.0,427.0,2024-09-01,134.8902857142857
0.3,7.23,824.0,24.0,0.4,170.0,65.0,528.0,2024-09-01,120.33876190476191
4.3,7.3,414.0,11.0,0.4,100.0,29.0,260.0,2024-09-01,80.31809523809524
3.0,7.29,702.0,11.0,0.4,130.0,54.0,428.0,2024-09-01,96.53304761904764
3.2,7.25,522.0,12.0,0.4,110.0,32.0,334.0,2024-09-01,86.35819047619049
0.3,7.14,641.0,15.0,0.4,165.0,42.0,402.0,2024-09-01,92.33266666666668
4.2,7.41,571.0,16.0,0.4,110.0,38.0,348.0,2024-09-01,98.44828571428572
0.3,7.16,817.0,22.0,0.4,160.0,66.0,514.0,2024-09-01,115.84009523809526
0.3,7.08,1112.0,22.0,0.4,220.0,93.0,700.0,2024-09-01,137.8257142857143
4.0,7.05,810.0,18.0,0.4,205.0,64.0,494.0,2024-09-01,119.95723809523811
2.6,6.98,777.0,19.0,0.4,140.0,76.0,498.0,2024-09-01,115.00590476190476
2.0,6.96,514.0,14.0,0.4,110.0,42.0,318.0,2024-09-01,85.16780952380954
2.2,7.95,889.0,15.0,0.4,175.0,71.0,552.0,2024-09-01,116.23885714285713
3.2,6.91,370.0,11.0,0.4,90.0,27.0,233.0,2024-09-01,73.39257142857143
4.2,7.26,532.0,8.0,0.4,130.0,41.0,324.0,2024-09-01,83.77723809523809
0.3,6.92,753.0,15.0,0.4,170.0,52.0,474.0,2024-09-01,99.84295238095238
3.6,7.1,791.0,14.0,0.4,160.0,71.0,490.0,2024-09-01,110.52714285714286
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2024-09-01,132.91828571428573
2.7,7.07,427.0,20.0,0.4,120.0,29.0,270.0,2024-09-01,91.40333333333332
0.3,6.99,814.0,28.0,0.4,170.0,62.0,514.0,2024-09-01,125.20628571428571
5.0,7.51,518.0,10.0,0.4,165.0,23.0,322.0,2024-09-01,89.34076190476192
0.3,6.69,502.0,26.0,0.4,110.0,38.0,316.0,2024-09-01,98.43085714285714
0.8,7.07,776.0,18.0,0.4,160.0,57.0,480.0,2024-09-01,107.26666666666667
7.0,7.4,970.0,5.3,0.4,348.0,38.0,620.0,2024-09-01,123.5352380952381
6.2,6.78,583.0,5.0,0.4,116.0,47.0,380.0,2024-09-01,88.11095238095238
6.5,6.5,820.0,3.8,0.4,388.0,62.0,510.0,2024-09-01,110.55761904761906
6.3,6.81,752.0,4.2,0.4,208.0,36.0,480.0,2024-09-01,100.11142857142859
6.6,7.24,622.0,5.0,0.4,216.0,40.0,400.0,2024-09-01,95.2104761904762
0.3,6.96,899.0,22.0,0.4,235.0,64.0,558.0,2024-09-01,122.77114285714288
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2024-09-01,132.91828571428573
0.3,6.82,1208.0,19.0,0.4,210.0,124.0,748.0,2024-09-01,139.3378095238095
0.3,6.96,1110.0,16.0,0.4,220.0,82.0,688.0,2024-09-01,126.8444761904762
6.0,7.06,424.0,14.0,0.4,110.0,24.0,262.0,2024-09-01,90.07028571428572
2.8,7.04,944.0,34.0,0.4,270.0,84.0,557.0,2024-09-01,152.79885714285717
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2024-09-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2024-09-01,132.91828571428573
1.8,6.84,1368.0,42.0,0.4,264.0,100.0,793.0,2024-09-01,188.51257142857145
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2024-09-01,132.91828571428573
2.2,6.84,574.0,24.0,0.4,120.0,43.0,354.0,2024-09-01,105.6572380952381
0.3,6.98,897.0,16.0,0.4,180.0,72.0,566.0,2024-09-01,112.08657142857143
0.3,7.63,1076.0,18.0,0.4,240.0,84.0,678.0,2024-09-01,130.2506666666667
1.3,7.11,1032.0,21.0,0.4,210.0,94.0,650.0,2024-09-01,133.75619047619048
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2024-09-01,132.91828571428573
0.3,8.69,1161.0,18.0,0.4,300.0,97.0,720.0,2024-09-01,139.41571428571427
0.9,7.09,1198.0,18.0,0.4,220.0,98.0,742.0,2024-09-01,138.27409523809527
3.8,6.93,554.0,12.0,0.4,120.0,49.0,344.0,2024-09-01,90.28533333333333
0.3,6.85,1242.0,21.0,0.4,240.0,91.0,770.0,2024-09-01,144.12428571428572
0.3,7.15,1334.0,16.0,0.4,290.0,104.0,828.0,2024-09-01,144.76304761904763
6.0,7.34,575.0,26.0,0.4,130.0,41.0,350.0,2024-09-01,120.48428571428569
4.3,7.92,974.0,22.0,0.4,212.0,92.0,584.0,2024-09-01,139.99438095238096
0.3,7.0,1352.0,18.0,0.4,250.0,116.0,838.0,2024-09-01,148.07399999999998
0.3,7.32,1202.0,30.0,0.4,380.0,56.0,720.0,2024-09-01,158.44619047619048
4.0,7.13,870.0,34.0,0.4,220.0,66.0,561.0,2024-09-01,151.49895238095237
5.0,7.06,736.0,30.0,0.4,180.0,58.0,427.0,2024-09-01,135.19028571428572
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2024-09-01,132.91828571428573
0.3,7.99,995.0,23.0,0.4,210.0,71.0,636.0,2024-09-01,132.45038095238095
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2024-09-01,132.91828571428573
3.4,7.58,520.0,12.0,0.4,105.0,42.0,320.0,2024-09-01,87.03809523809525
0.8,6.99,1025.0,34.0,0.4,270.0,68.0,636.0,2024-09-01,152.74561904761907
2.3,7.56,596.0,20.0,0.4,130.0,42.0,340.0,2024-09-01,101.01666666666667
1.2,7.2,1320.0,18.0,0.4,325.0,80.0,820.0,2024-09-01,149.70761904761906
0.3,7.26,1025.0,26.0,0.4,225.0,82.0,646.0,2024-09-01,138.6332380952381
0.3,7.45,1240.0,15.0,0.4,360.0,56.0,780.0,2024-09-01,138.1304761904762
1.0,7.23,1120.0,22.0,0.4,220.0,84.0,684.0,2024-09-01,139.09342857142857
3.4,7.45,602.0,19.0,0.4,135.0,38.0,380.0,2024-09-01,104.44714285714286
0.3,7.74,422.0,12.0,0.4,90.0,32.0,262.0,2024-09-01,71.45552380952381
2.3,7.13,754.0,12.0,0.4,160.0,56.0,468.0,2024-09-01,100.65161904761905
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2024-09-01,132.91828571428573
0.6,7.01,1027.0,28.0,0.4,210.0,79.0,637.0,2024-09-01,141.27504761904763
2.2,7.86,1020.0,20.0,0.4,225.0,71.0,630.0,2024-09-01,133.87476190476193
0.3,7.22,1186.0,21.0,0.4,250.0,83.0,748.0,2024-09-01,141.71638095238097
0.3,7.55,1236.0,21.0,0.4,260.0,94.0,760.0,2024-09-01,145.3609523809524
3.8,8.08,745.0,14.0,0.4,160.0,68.0,454.0,2024-09-01,109.2224761904762
0.3,6.94,1255.0,20.0,0.4,265.0,94.0,778.0,2024-09-01,144.46638095238094
5.9,7.9,466.0,28.0,0.4,110.0,38.0,288.0,2024-09-01,116.85495238095235
3.8,7.21,716.0,8.0,0.4,180.0,52.0,451.0,2024-09-01,97.01133333333334
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2024-09-01,132.91828571428573
1.6,7.45,1041.0,21.0,0.4,205.0,81.0,646.0,2024-09-01,134.43180952380956
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2024-09-01,132.91828571428573
3.0,7.5,887.0,16.0,0.4,160.0,87.0,550.0,2024-09-01,119.5357142857143
2.8,7.27,789.0,12.0,0.4,140.0,72.0,490.0,2024-09-01,104.64428571428573
4.0,7.53,1087.0,18.0,0.4,220.0,96.0,674.0,2024-09-01,140.68485714285717
1.6,7.45,1041.0,21.0,0.4,220.0,81.0,646.0,2024-09-01,134.93180952380953
0.3,7.31,1658.0,26.0,0.4,360.0,136.0,1028.0,2024-09-01,185.34780952380956
3.4,6.78,1146.0,24.0,0.4,240.0,89.0,710.0,2024-09-01,151.41761904761907
7.6,7.75,380.0,40.0,0.4,131.69,32.0,224.2,2018-10-01,135.1298380952381
8.0,7.78,326.0,10.0,0.4,116.7,10.0,191.23,2018-10-01,83.32808761904764
6.8,7.9,640.0,14.0,0.4,210.45,25.0,377.54,2018-10-01,109.80120571428571
5.4,7.99,624.0,8.76,0.4,180.0,49.0,398.0,2018-10-01,98.2257142857143
5.6,7.53,596.0,8.68,0.4,185.0,38.0,382.0,2018-10-01,95.85685714285714
6.0,7.71,599.0,10.9,0.4,185.0,41.0,378.0,2018-10-01,100.8830476190476
4.2,10.69,1141.0,10.0,0.4,355.0,88.0,742.0,2018-10-01,142.5812380952381
5.1,7.7,614.0,1.03,0.4,180.0,42.0,393.0,2018-10-01,83.62866666666669
4.8,8.11,724.0,12.0,0.4,220.0,59.0,452.0,2018-10-01,109.65695238095239
5.0,7.84,566.0,8.0,0.4,175.0,41.0,351.0,2018-10-01,90.88466666666666
5.7,7.84,253.0,4.32,0.4,100.0,6.0,164.0,2018-10-01,63.32066666666667
5.5,7.53,277.0,6.0,0.4,110.0,8.0,180.0,2018-10-01,66.95619047619049
6.42,7.9,213.0,26.0,0.4,84.0,4.0,138.0,2018-10-01,96.92828571428572
5.92,7.95,246.0,23.0,0.4,86.0,8.0,160.0,2018-10-01,93.21285714285715
5.73,7.57,251.0,18.0,0.4,95.0,10.0,164.0,2018-10-01,84.83604761904763
6.1,7.21,330.0,2.21,0.4,110.0,18.0,214.0,2018-10-01,65.988
5.2,8.13,541.0,6.0,0.4,155.0,40.0,344.0,2018-10-01,86.82104761904763
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2018-10-01,132.91828571428573
5.9,7.58,255.0,4.76,0.4,96.0,10.0,164.0,2018-10-01,64.31609523809524
2.9,7.74,1397.0,10.86,0.4,326.0,118.0,862.0,2018-10-01,150.46485714285714
6.3,7.76,394.0,35.0,0.4,114.34,18.0,235.14,2018-10-01,123.17567238095239
6.6,7.53,370.0,25.0,0.4,124.33,17.0,219.67,2018-10-01,106.40468380952382
7.3,7.99,591.0,30.0,0.4,134.18,29.0,346.33,2018-10-01,131.48555428571427
7.1,8.04,1294.0,40.0,0.4,193.72,36.0,774.0,2018-10-01,193.29361904761907
5.6,7.43,1074.0,62.0,0.4,270.86,30.0,642.68,2018-10-01,211.91968761904764
7.3,7.98,457.0,4.5,0.4,114.34,29.0,270.0,2018-10-01,81.878
6.71,7.94,498.0,12.0,0.4,155.0,28.0,325.0,2018-10-01,97.4554761904762
6.71,7.54,99.0,16.0,0.4,32.0,3.0,64.0,2018-10-01,72.04890476190477
7.31,8.22,517.0,28.0,0.4,128.0,43.0,336.0,2018-10-01,126.20680952380954
5.31,8.1,591.0,22.0,0.4,186.0,28.0,373.0,2018-10-01,116.17757142857145
5.43,7.62,432.0,18.0,0.4,132.0,26.0,278.0,2018-10-01,97.60328571428573
5.92,7.54,489.0,21.0,0.4,152.0,28.0,312.0,2018-10-01,107.96457142857143
4.2,7.07,1499.0,45.0,0.4,289.22,43.0,896.0,2018-10-01,207.77533333333338
5.0,7.53,920.0,38.9,0.4,200.0,62.0,520.0,2018-10-01,161.63285714285712
4.9,7.82,694.0,7.81,0.4,185.0,54.0,394.0,2018-10-01,97.57990476190477
3.18,7.73,988.0,4.45,0.4,220.0,108.0,590.0,2018-10-01,110.26380952380954
7.5,7.45,498.0,6.0,0.4,134.05,28.0,293.6,2018-10-01,87.11827619047621
7.4,7.99,498.0,20.0,0.4,126.69,28.0,294.0,2018-10-01,109.85738095238095
7.7,7.74,461.0,5.0,0.4,149.03,28.0,275.91,2018-10-01,84.95753714285715
6.0,7.07,381.0,3.0,0.4,135.0,20.0,237.0,2018-10-01,70.486
1.6,7.48,1420.0,13.0,0.4,320.0,120.0,890.0,2018-10-01,151.80761904761908
4.6,7.48,2164.0,34.0,0.4,520.0,185.0,1420.0,2018-10-01,254.06428571428572
1.2,7.42,1401.0,38.0,0.4,320.0,98.0,840.0,2018-10-01,186.44666666666666
5.0,7.23,1537.0,22.0,0.4,283.22,58.0,899.14,2018-10-01,175.46081523809525
6.1,8.24,1675.0,35.0,0.4,338.63,49.0,1003.32,2018-10-01,211.96226476190478
0.7,7.27,1455.0,1.79,0.4,350.0,112.0,891.0,2018-10-01,132.8062857142857
1.1,7.12,1433.0,9.0,0.4,370.0,73.0,878.0,2018-10-01,142.5992380952381
3.9,7.26,1613.0,11.6,0.4,450.0,120.0,1008.0,2018-10-01,172.1692380952381
1.0,7.4,1576.0,16.0,0.4,430.0,79.0,990.0,2018-10-01,166.39857142857144
0.8,7.54,1655.0,7.0,0.4,460.0,120.0,1009.0,2018-10-01,158.2472380952381
1.5,7.18,1325.0,5.0,0.4,335.0,78.0,804.0,2018-10-01,129.3581904761905
0.8,7.57,1602.0,48.0,0.4,420.0,110.0,980.0,2018-10-01,218.90238095238095
2.0,7.33,1614.0,10.0,0.4,455.0,148.0,995.0,2018-10-01,165.31190476190477
1.0,7.48,1128.0,11.0,0.4,320.0,98.0,682.0,2018-10-01,126.09028571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2018-10-01,132.91828571428573
0.8,7.46,1506.0,12.8,0.4,480.0,67.0,906.0,2018-10-01,155.5075238095238
4.6,8.02,2109.0,7.31,0.4,565.0,133.0,1289.0,2018-10-01,202.98752380952382
3.9,7.56,1480.0,19.0,0.4,380.0,90.0,906.0,2018-10-01,171.318
5.0,7.42,2372.0,35.0,0.4,336.27,76.0,1387.62,2018-10-01,250.50809333333333
4.6,7.32,1640.0,28.0,0.4,360.0,68.0,980.0,2018-10-01,194.44285714285715
4.6,6.86,8590.0,225.0,0.4,1500.33,102.0,4939.25,2018-10-01,970.3416666666667
3.2,6.26,5150.0,40.0,0.4,944.67,115.0,2987.0,2018-10-01,443.18547619047627
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2018-10-01,132.91828571428573
3.2,6.87,2334.0,36.0,0.4,440.0,45.0,1397.02,2018-10-01,247.23600761904763
5.6,6.96,1280.0,20.0,0.4,281.8,29.0,766.53,2018-10-01,157.10724952380954
5.6,6.92,1834.0,30.0,0.4,364.0,48.0,1043.18,2018-10-01,208.48025904761903
5.2,7.25,1818.0,32.0,0.4,357.73,36.0,1088.07,2018-10-01,211.87788380952384
2.5,6.94,7280.0,70.0,0.4,1394.26,95.0,4214.03,2018-10-01,634.1544876190477
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2018-10-01,132.91828571428573
1.0,7.12,1208.0,23.0,0.4,380.0,68.0,741.0,2018-10-01,150.72323809523812
6.0,8.26,333.0,2.0,0.4,105.0,9.0,201.0,2018-10-01,65.87800000000001
5.9,7.19,657.0,16.0,0.4,160.0,38.0,390.0,2018-10-01,109.46857142857145
4.6,7.3,1595.0,15.0,0.4,405.0,112.0,960.0,2018-10-01,174.85142857142856
3.0,8.25,1220.0,30.0,0.4,280.0,52.0,760.0,2018-10-01,166.54428571428573
4.6,7.22,1528.0,31.0,0.4,350.0,112.0,933.0,2018-10-01,194.96304761904764
4.6,7.04,1550.0,38.0,0.4,315.0,81.0,992.0,2018-10-01,206.72885714285715
4.96,8.54,880.0,32.0,0.4,195.0,39.0,520.0,2018-10-01,149.41666666666669
5.8,7.46,604.0,40.0,0.4,147.28,34.0,361.19,2018-10-01,144.23597714285717
6.5,7.22,1291.0,32.0,0.4,279.1,56.0,760.4,2018-10-01,180.59824761904764
5.4,7.28,252.0,6.78,0.4,105.0,8.0,158.0,2018-10-01,65.47200000000002
5.9,7.92,257.0,4.62,0.4,105.0,10.0,168.0,2018-10-01,65.18504761904764
5.2,7.67,386.0,8.42,0.4,145.0,21.0,242.0,2018-10-01,78.62419047619049
4.9,7.53,683.0,9.58,0.4,195.0,39.0,432.0,2018-10-01,100.99685714285714
4.5,7.41,1469.0,12.82,0.4,405.0,86.0,896.0,2018-10-01,162.68095238095236
4.6,7.17,4750.0,19.0,0.4,1370.0,960.0,2940.0,2018-10-01,455.82047619047614
